TransactionID,TransactionAmount,TransactionDate,TransactionType,Location,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionAmount_Bin,Target
TX002108,0.02414988143940381,2023-08-30 17:54:55,Debit,Detroit,M060,Online,0.5967741935483871,Doctor,0.2,0.0,646,2024-11-04 08:06:23,1,0
TX002109,0.12691976965369883,2023-01-03 16:42:41,Debit,San Francisco,M016,Branch,0.6290322580645161,Doctor,0.13103448275862067,0.0,2412,2024-11-04 08:10:09,2,0
TX002110,0.12051489173202698,2023-08-28 17:22:16,Credit,Oklahoma City,M008,Branch,0.6774193548387097,Retired,0.296551724137931,0.0,1434,2024-11-04 08:12:09,2,0
TX002112,0.3973630038825338,2023-05-02 17:24:54,Debit,Los Angeles,M053,ATM,0.7419354838709677,Doctor,0.806896551724138,0.0,41,2024-11-04 08:06:39,0,3
TX002113,0.017599082783959143,2023-05-22 17:09:30,Debit,Los Angeles,M016,Branch,0.6290322580645161,Engineer,0.09655172413793102,0.0,1001,2024-11-04 08:09:59,1,0
TX002114,0.008176772546056232,2023-03-14 17:10:00,Debit,Raleigh,M048,Branch,0.11290322580645162,Student,0.14482758620689656,0.0,807,2024-11-04 08:11:39,1,5
TX002116,0.05276597962321182,2023-03-23 16:17:51,Credit,Tucson,M042,Online,0.4516129032258065,Engineer,0.6517241379310346,0.0,995,2024-11-04 08:11:54,1,3
TX002117,0.1611173359043177,2023-10-18 16:51:31,Debit,Fresno,M089,Branch,0.14516129032258068,Engineer,0.11034482758620691,0.0,2000,2024-11-04 08:10:21,0,5
TX002118,0.13411157724678846,2023-12-18 16:30:46,Credit,Fort Worth,M004,Online,0.6612903225806451,Retired,0.9758620689655172,0.0,1920,2024-11-04 08:09:57,2,3
TX002120,0.042603642806889545,2023-12-25 17:27:57,Credit,Sacramento,M097,Branch,0.08064516129032262,Student,0.503448275862069,0.0,76,2024-11-04 08:07:14,1,2
TX002121,0.24844568361258046,2023-01-10 16:00:32,Debit,San Diego,M022,Online,0.08064516129032262,Student,0.6103448275862069,0.0,468,2024-11-04 08:10:10,0,2
TX002123,0.17360919300622768,2023-09-11 16:36:59,Debit,Philadelphia,M015,ATM,0.8064516129032258,Doctor,0.08620689655172413,0.0,2233,2024-11-04 08:08:37,0,0
TX002124,0.005232300596711573,2023-12-07 16:59:06,Debit,Fresno,M022,ATM,0.467741935483871,Engineer,0.6448275862068966,0.0,1876,2024-11-04 08:10:12,1,3
TX002125,0.38418844620475806,2023-01-03 16:28:03,Credit,Albuquerque,M037,Branch,0.5645161290322581,Doctor,0.22413793103448276,0.75,221,2024-11-04 08:07:37,0,6
TX002127,0.04411496469239388,2023-10-16 18:38:15,Debit,Raleigh,M034,Online,0.0,Student,0.2,0.0,2483,2024-11-04 08:06:59,1,5
TX002128,0.05143184720014592,2023-12-29 17:37:37,Debit,Mesa,M084,Branch,0.9193548387096775,Retired,0.21724137931034482,0.0,1409,2024-11-04 08:07:52,1,0
TX002131,0.11197852880631627,2023-01-05 16:02:42,Debit,Charlotte,M016,Online,0.4516129032258065,Engineer,0.3586206896551724,0.0,1120,2024-11-04 08:08:16,2,4
TX002132,0.11377126924981107,2023-10-16 16:30:38,Credit,Memphis,M004,Branch,0.7096774193548387,Doctor,0.3172413793103448,0.0,2422,2024-11-04 08:08:19,2,4
TX002133,0.1780337181124111,2023-06-14 16:34:43,Debit,Austin,M053,ATM,0.4032258064516129,Engineer,0.27241379310344827,0.0,1147,2024-11-04 08:11:00,0,1
TX002134,0.3604554811475623,2023-07-10 16:37:18,Debit,Boston,M010,Online,0.016129032258064557,Student,0.17586206896551726,0.0,431,2024-11-04 08:12:13,0,1
TX002135,0.026145868619225056,2023-07-10 16:06:28,Debit,San Jose,M057,Branch,0.22580645161290325,Doctor,0.1413793103448276,0.0,2160,2024-11-04 08:09:10,1,5
TX002136,0.2293926049456706,2023-09-21 17:41:34,Debit,Colorado Springs,M015,Branch,0.967741935483871,Retired,0.044827586206896544,0.0,1296,2024-11-04 08:07:52,0,0
TX002137,0.15570263439039006,2023-01-19 17:27:01,Debit,Columbus,M018,Branch,0.33870967741935487,Engineer,0.14482758620689656,0.0,564,2024-11-04 08:10:02,2,5
TX002138,0.0008963702217474007,2023-12-25 17:41:33,Debit,Seattle,M074,ATM,0.7741935483870968,Doctor,0.5517241379310345,0.0,2285,2024-11-04 08:10:47,1,4
TX002139,0.0902571852932746,2023-12-25 16:25:43,Debit,Philadelphia,M066,ATM,0.20967741935483875,Engineer,0.5206896551724138,0.0,2068,2024-11-04 08:07:11,2,2
TX002140,0.22852229199781118,2023-02-13 16:48:50,Debit,San Antonio,M072,Branch,0.06451612903225812,Student,0.21724137931034482,0.0,757,2024-11-04 08:11:13,0,1
TX002141,0.27066211532949425,2023-11-23 17:42:11,Credit,Washington,M026,Online,0.8548387096774193,Retired,0.10344827586206896,0.0,1146,2024-11-04 08:06:37,0,0
TX002142,0.38482424368762536,2023-03-07 16:36:08,Debit,Chicago,M096,Online,0.5161290322580645,Doctor,0.393103448275862,0.0,2446,2024-11-04 08:11:40,0,4
TX002143,0.07863042968444639,2023-06-01 16:18:49,Debit,Memphis,M004,Online,0.7419354838709677,Retired,0.09655172413793102,0.0,849,2024-11-04 08:11:40,2,0
TX002144,0.03935169502566641,2023-08-07 17:48:31,Debit,Charlotte,M090,Branch,0.532258064516129,Engineer,0.47586206896551725,0.0,1965,2024-11-04 08:09:47,1,4
TX002145,0.23152408994970944,2023-04-04 16:11:34,Debit,Louisville,M026,Online,0.14516129032258068,Engineer,0.02413793103448276,0.0,1359,2024-11-04 08:06:58,0,5
TX002146,0.0026213617531333873,2023-03-08 18:51:57,Debit,Indianapolis,M062,Online,0.5483870967741935,Doctor,0.9172413793103449,0.0,2267,2024-11-04 08:09:14,1,3
TX002147,0.05074393516950256,2023-05-15 16:05:06,Credit,Milwaukee,M023,Online,0.4838709677419355,Doctor,0.40344827586206894,0.0,2333,2024-11-04 08:11:10,1,4
TX002148,0.13377283268624438,2023-05-04 16:37:21,Debit,San Diego,M047,Branch,0.12903225806451613,Engineer,0.21034482758620687,0.0,911,2024-11-04 08:08:10,2,5
TX002149,0.3828334679625818,2023-12-08 16:36:30,Credit,Boston,M075,Branch,0.4838709677419355,Engineer,0.9655172413793104,0.0,1537,2024-11-04 08:08:49,0,3
TX002151,0.043786643041405005,2023-06-12 17:09:17,Debit,Memphis,M087,Branch,0.33870967741935487,Doctor,0.4551724137931034,0.0,2402,2024-11-04 08:07:40,1,2
TX002153,0.10539124996742841,2023-12-28 16:30:32,Credit,Virginia Beach,M050,ATM,0.4838709677419355,Engineer,0.20344827586206898,0.0,1802,2024-11-04 08:08:28,2,0
TX002154,0.08063683977382285,2023-08-28 17:07:08,Debit,Mesa,M025,Branch,0.11290322580645162,Student,0.14827586206896554,0.0,582,2024-11-04 08:08:06,2,5
TX002155,0.25081168408161136,2023-09-12 17:21:48,Debit,Atlanta,M087,Branch,0.6451612903225806,Retired,0.9206896551724139,0.0,1511,2024-11-04 08:11:54,0,3
TX002156,0.08998097819006173,2023-08-28 16:56:05,Debit,Miami,M052,Online,0.03225806451612906,Student,0.6965517241379311,0.0,131,2024-11-04 08:08:14,2,2
TX002157,0.14348698439169294,2023-10-10 16:49:03,Credit,Philadelphia,M063,Branch,0.5645161290322581,Retired,0.7862068965517242,0.0,1552,2024-11-04 08:10:12,2,3
TX002158,0.10784584516767855,2024-01-01 16:12:32,Debit,Columbus,M028,Online,0.6774193548387097,Engineer,0.4241379310344827,0.0,1939,2024-11-04 08:06:23,2,4
TX002159,0.07116762644292153,2023-08-25 18:24:06,Debit,Chicago,M091,Branch,0.20967741935483875,Engineer,0.013793103448275862,0.0,1533,2024-11-04 08:08:03,2,5
TX002160,0.3250592802980952,2023-02-16 17:34:34,Debit,Houston,M097,Branch,0.12903225806451613,Engineer,0.4206896551724138,1.0,1272,2024-11-04 08:11:42,0,6
TX002162,0.005154128775047555,2023-02-23 16:51:34,Debit,Austin,M004,ATM,0.6612903225806451,Doctor,0.16551724137931034,1.0,1736,2024-11-04 08:11:00,1,6
TX002163,0.01357062824087344,2023-12-12 16:57:29,Debit,Virginia Beach,M029,ATM,0.22580645161290325,Doctor,0.07931034482758621,0.0,1813,2024-11-04 08:09:28,1,5
TX002164,0.16637048232013968,2023-06-09 16:03:24,Credit,Virginia Beach,M081,Branch,0.1774193548387097,Engineer,0.20344827586206898,0.0,881,2024-11-04 08:10:45,0,5
TX002165,0.09493186022878285,2023-03-22 16:59:56,Debit,Kansas City,M080,Branch,0.532258064516129,Retired,0.4379310344827586,0.0,994,2024-11-04 08:10:41,2,4
TX002166,0.3733277744482372,2023-04-10 16:04:28,Debit,Atlanta,M084,ATM,0.4193548387096775,Doctor,0.7965517241379311,0.0,1697,2024-11-04 08:10:05,0,3
TX002167,0.11605909789717798,2023-03-23 17:26:31,Credit,Fresno,M073,ATM,0.7580645161290323,Doctor,0.4827586206896552,0.0,1787,2024-11-04 08:12:21,2,4
TX002168,0.04143627693670688,2023-01-23 16:50:55,Debit,San Francisco,M066,ATM,0.8064516129032258,Retired,0.5413793103448277,0.0,1279,2024-11-04 08:08:44,1,4
TX002170,0.3085076999244339,2023-10-16 16:49:07,Debit,Tucson,M034,ATM,0.5483870967741935,Doctor,0.44827586206896547,0.0,2165,2024-11-04 08:07:20,0,4
TX002171,0.10419261536858013,2023-07-18 18:11:40,Credit,San Antonio,M030,Branch,0.5483870967741935,Retired,0.3379310344827586,0.0,1187,2024-11-04 08:12:17,2,4
TX002172,0.1549052818094171,2023-03-27 17:16:41,Credit,Kansas City,M071,Branch,0.8870967741935485,Retired,0.24137931034482757,0.0,1654,2024-11-04 08:07:49,2,0
TX002174,0.1790760090679313,2023-12-11 16:37:20,Debit,Nashville,M068,Online,0.7258064516129032,Retired,0.3,0.0,1600,2024-11-04 08:12:01,0,0
TX002176,0.08434218412069729,2023-12-06 17:34:01,Debit,Milwaukee,M078,Branch,0.3709677419354839,Engineer,0.48620689655172417,0.0,2003,2024-11-04 08:08:09,2,2
TX002177,0.018688276832477785,2023-11-29 17:55:07,Debit,Houston,M085,Online,0.06451612903225812,Student,0.7724137931034483,0.0,656,2024-11-04 08:08:11,1,2
TX002178,0.18482424368762543,2023-12-18 16:33:07,Debit,Boston,M086,ATM,0.903225806451613,Retired,0.6241379310344828,0.0,1098,2024-11-04 08:09:08,0,4
TX002179,0.019881699976548452,2023-04-11 16:06:20,Debit,Denver,M068,ATM,0.3548387096774194,Doctor,0.36896551724137927,0.0,2073,2024-11-04 08:07:27,1,5
TX002180,0.02775620814550382,2023-03-31 16:18:37,Debit,San Diego,M066,Branch,0.5,Engineer,0.15517241379310343,0.0,859,2024-11-04 08:08:36,1,0
TX002182,0.006795737029991923,2023-06-06 16:36:30,Debit,San Antonio,M009,ATM,0.08064516129032262,Student,0.18275862068965515,0.0,43,2024-11-04 08:09:17,1,5
TX002183,0.09869974203298851,2023-09-25 16:32:45,Debit,Charlotte,M100,ATM,0.04838709677419356,Student,0.1724137931034483,0.0,1981,2024-11-04 08:11:01,2,5
TX002184,0.13292336555749537,2023-09-13 16:14:04,Debit,Baltimore,M018,ATM,1.0,Retired,0.058620689655172406,0.0,1546,2024-11-04 08:07:29,2,0
TX002185,0.11999374625426687,2023-02-17 18:01:18,Credit,Memphis,M062,Branch,0.532258064516129,Engineer,0.1586206896551724,0.0,2121,2024-11-04 08:10:49,2,0
TX002186,0.12376162805847252,2023-06-12 18:51:29,Debit,Tucson,M022,ATM,0.6935483870967742,Doctor,0.489655172413793,0.0,2294,2024-11-04 08:10:26,2,4
TX002189,0.044167079240169896,2023-01-23 18:35:43,Credit,Portland,M014,ATM,0.11290322580645162,Student,0.506896551724138,0.0,528,2024-11-04 08:08:58,1,2
TX002190,0.23149803267582147,2023-01-16 16:15:57,Debit,San Jose,M005,Online,0.6290322580645161,Retired,0.17586206896551726,0.0,1490,2024-11-04 08:10:42,0,0
TX002193,0.029038226020793704,2023-09-25 16:41:04,Credit,Kansas City,M013,Branch,0.09677419354838712,Student,0.2655172413793103,0.0,1714,2024-11-04 08:12:04,1,5
TX002194,0.028480600359590377,2023-02-13 16:08:58,Credit,Columbus,M010,ATM,0.3709677419354839,Engineer,0.9137931034482759,0.0,1909,2024-11-04 08:07:25,1,3
TX002196,0.20506032258905074,2023-12-04 18:11:56,Debit,Charlotte,M099,Online,0.12903225806451613,Student,0.27586206896551724,0.0,731,2024-11-04 08:06:52,0,1
TX002198,0.26855147614456576,2023-01-02 17:26:34,Debit,Columbus,M027,ATM,0.14516129032258068,Engineer,0.1586206896551724,0.0,2090,2024-11-04 08:06:54,0,1
TX002199,0.17296297261380514,2023-10-16 17:12:32,Debit,Dallas,M030,ATM,0.6612903225806451,Doctor,0.3275862068965517,0.0,2157,2024-11-04 08:07:16,0,4
TX002200,0.09259712848841753,2023-09-26 16:08:25,Debit,Milwaukee,M088,Online,0.016129032258064557,Student,0.5620689655172414,0.0,7,2024-11-04 08:11:29,2,2
TX002203,0.12495505120254317,2023-02-27 17:25:09,Debit,Atlanta,M079,Online,0.24193548387096775,Engineer,0.07241379310344827,0.0,1878,2024-11-04 08:09:41,2,5
TX002205,0.24728874065195297,2023-10-06 18:26:45,Debit,Boston,M038,Online,0.4516129032258065,Engineer,0.9448275862068966,0.0,1990,2024-11-04 08:06:24,0,3
TX002206,0.2352659144800271,2023-03-01 16:56:01,Debit,Chicago,M017,Online,0.1774193548387097,Engineer,0.32068965517241377,0.0,2056,2024-11-04 08:10:51,0,1
TX002207,0.12694582692758682,2023-12-20 16:41:44,Debit,Omaha,M082,Branch,0.33870967741935487,Engineer,0.11379310344827585,0.0,1212,2024-11-04 08:08:53,2,5
TX002209,0.22660447663965394,2023-07-24 16:01:27,Debit,San Francisco,M038,Online,0.5967741935483871,Engineer,0.23448275862068962,0.0,838,2024-11-04 08:11:15,0,0
TX002210,0.06645647132397008,2023-04-25 16:41:32,Debit,Miami,M050,ATM,0.03225806451612906,Student,0.5517241379310345,0.0,408,2024-11-04 08:10:26,2,2
TX002211,0.011923808531151471,2023-11-15 17:23:40,Credit,Mesa,M064,Online,0.467741935483871,Doctor,0.2862068965517241,0.0,2227,2024-11-04 08:09:21,1,4
TX002212,0.2843421841206973,2023-01-02 16:31:28,Debit,Miami,M026,Branch,0.14516129032258068,Engineer,0.10689655172413794,0.0,1259,2024-11-04 08:09:44,0,5
TX002213,0.010917997759074446,2023-12-04 16:20:16,Debit,Nashville,M063,Online,0.5967741935483871,Engineer,0.09310344827586207,0.0,2129,2024-11-04 08:07:18,1,0
TX002214,0.2205852463715246,2023-08-10 17:08:52,Credit,Kansas City,M025,Branch,0.5161290322580645,Doctor,0.24482758620689654,0.0,1365,2024-11-04 08:07:23,0,0
TX002217,0.0593532584620997,2023-02-21 16:47:54,Debit,Atlanta,M001,ATM,0.016129032258064557,Student,0.14482758620689656,0.0,664,2024-11-04 08:08:38,2,5
TX002218,0.1436902311280194,2023-12-15 16:04:20,Credit,Washington,M053,Online,0.8709677419354838,Retired,0.19655172413793104,0.0,1514,2024-11-04 08:07:16,2,0
TX002219,0.3076947129791281,2023-09-25 16:56:21,Debit,Washington,M037,Branch,0.14516129032258068,Student,0.044827586206896544,0.0,317,2024-11-04 08:09:15,0,5
TX002220,0.07929749589597934,2023-10-23 16:45:37,Debit,San Jose,M057,ATM,0.3870967741935484,Doctor,0.5724137931034483,0.0,2075,2024-11-04 08:12:18,2,2
TX002221,0.20611824790890376,2023-02-27 16:24:11,Credit,El Paso,M095,Branch,0.4032258064516129,Doctor,0.37241379310344824,0.0,1582,2024-11-04 08:08:17,0,1
TX002222,0.32045235427469576,2023-02-06 16:40:27,Debit,Boston,M080,Online,0.12903225806451613,Student,0.44827586206896547,0.0,45,2024-11-04 08:06:37,0,1
TX002223,0.10816895536388982,2023-02-28 16:34:45,Credit,Las Vegas,M078,Online,0.016129032258064557,Student,0.06896551724137931,0.0,52,2024-11-04 08:07:02,2,5
TX002224,0.11478750293144331,2023-06-07 16:07:22,Debit,Seattle,M054,ATM,0.6290322580645161,Retired,0.489655172413793,0.0,742,2024-11-04 08:07:19,2,4
TX002225,0.14655131980092245,2023-08-18 17:02:15,Debit,Philadelphia,M029,ATM,0.25806451612903225,Engineer,0.4551724137931034,0.0,1191,2024-11-04 08:11:13,2,1
TX002226,0.030044036792870727,2023-11-28 16:45:08,Credit,Sacramento,M079,Branch,0.6451612903225806,Engineer,0.3,0.0,1067,2024-11-04 08:07:03,1,0
TX002227,0.01574901633791073,2023-12-04 16:27:11,Credit,Seattle,M073,Branch,0.22580645161290325,Doctor,0.23448275862068962,0.0,2276,2024-11-04 08:07:38,1,5
TX002229,0.23599030669411364,2023-06-05 16:24:22,Debit,San Jose,M088,Branch,0.4838709677419355,Doctor,0.3,0.0,2483,2024-11-04 08:08:12,0,4
TX002230,0.22107512312061914,2023-02-27 16:05:35,Debit,Oklahoma City,M050,Online,0.06451612903225812,Student,0.36551724137931035,0.0,1372,2024-11-04 08:08:43,0,1
TX002231,0.11889412929619303,2023-01-05 16:22:12,Debit,Omaha,M060,ATM,0.7903225806451613,Doctor,0.36551724137931035,0.0,2135,2024-11-04 08:09:36,2,4
TX002232,0.03486984391692941,2023-07-03 18:03:48,Debit,Seattle,M034,Online,0.7258064516129032,Doctor,0.13103448275862067,0.0,2453,2024-11-04 08:08:55,1,0
TX002233,0.14833363733486202,2023-12-18 17:53:03,Debit,Atlanta,M042,Online,0.5645161290322581,Doctor,0.3620689655172414,0.0,2155,2024-11-04 08:06:51,2,4
TX002234,0.06171925893113062,2023-02-13 18:36:21,Debit,Omaha,M029,Online,0.24193548387096775,Doctor,0.9862068965517242,0.0,268,2024-11-04 08:10:00,2,2
TX002235,0.11520963076842901,2023-10-18 18:17:05,Debit,Louisville,M015,ATM,0.14516129032258068,Student,0.9172413793103449,0.0,477,2024-11-04 08:09:51,2,2
TX002236,0.13135471766943743,2023-03-29 16:10:33,Credit,Seattle,M037,ATM,0.12903225806451613,Student,0.5586206896551724,0.0,651,2024-11-04 08:12:07,2,2
TX002239,0.22579670114912576,2023-10-19 17:06:57,Debit,Philadelphia,M098,Branch,0.32258064516129037,Doctor,0.7620689655172415,0.0,1566,2024-11-04 08:09:08,0,2
TX002240,0.09276389504130077,2023-10-16 16:55:59,Debit,Oklahoma City,M003,ATM,0.6612903225806451,Retired,0.16896551724137931,0.0,459,2024-11-04 08:08:51,2,0
TX002242,0.12337598040493003,2023-02-10 16:50:10,Debit,Tucson,M076,Online,0.5,Doctor,0.3620689655172414,0.0,2432,2024-11-04 08:08:13,2,4
TX002244,0.18103030460953176,2023-12-13 16:41:13,Credit,Chicago,M025,Online,0.11290322580645162,Student,0.903448275862069,0.0,575,2024-11-04 08:08:39,0,2
TX002245,0.26965109310263957,2023-04-05 17:52:24,Debit,Omaha,M066,ATM,0.20967741935483875,Doctor,0.04827586206896552,0.0,2268,2024-11-04 08:08:06,0,5
TX002246,0.0187560257445866,2023-11-27 18:28:57,Debit,Tucson,M059,Branch,0.5483870967741935,Doctor,0.22758620689655168,0.0,36,2024-11-04 08:10:09,1,0
TX002247,0.024113401255960603,2023-06-22 17:27:50,Debit,San Francisco,M082,ATM,0.3870967741935484,Engineer,0.08275862068965517,0.0,1196,2024-11-04 08:07:22,1,5
TX002248,0.10798655444667378,2023-10-02 18:57:19,Debit,Miami,M045,ATM,0.5645161290322581,Doctor,0.006896551724137931,0.0,702,2024-11-04 08:07:01,2,0
TX002249,0.10393725408447767,2023-04-03 18:41:57,Debit,Indianapolis,M084,ATM,0.4032258064516129,Engineer,0.9482758620689655,0.0,1838,2024-11-04 08:08:58,2,3
TX002250,0.1603199833233447,2023-07-10 16:34:43,Credit,Nashville,M032,Online,0.7096774193548387,Retired,0.27586206896551724,0.0,936,2024-11-04 08:11:34,0,0
TX002251,0.21021445136409828,2023-06-08 16:56:16,Debit,Las Vegas,M042,Branch,0.20967741935483875,Engineer,0.5413793103448277,0.5,1034,2024-11-04 08:07:58,0,6
TX002252,0.010318680459650311,2023-04-19 16:41:27,Debit,Memphis,M017,ATM,0.14516129032258068,Student,0.46206896551724136,0.0,146,2024-11-04 08:10:01,1,2
TX002253,0.12315188784949317,2023-09-01 17:51:34,Debit,Sacramento,M023,ATM,0.9838709677419355,Retired,0.35172413793103446,0.0,1049,2024-11-04 08:06:31,2,0
TX002254,3.1268728665607005e-05,2023-08-04 17:44:36,Debit,Boston,M033,ATM,0.33870967741935487,Engineer,0.43448275862068964,0.0,1738,2024-11-04 08:09:57,1,2
TX002255,0.007306459598196836,2023-09-15 17:03:44,Debit,Phoenix,M059,ATM,0.08064516129032262,Student,0.24482758620689654,0.0,659,2024-11-04 08:07:23,1,5
TX002256,0.12095265393334548,2023-05-12 16:14:22,Credit,Atlanta,M048,Branch,0.24193548387096775,Engineer,0.493103448275862,0.0,1153,2024-11-04 08:08:22,2,2
TX002257,0.16534382572895223,2023-02-24 18:25:34,Debit,Miami,M070,Online,0.4193548387096775,Engineer,0.32413793103448274,0.0,1535,2024-11-04 08:06:39,0,1
TX002258,0.038778435000130285,2023-05-15 17:37:32,Debit,Indianapolis,M074,ATM,0.4032258064516129,Engineer,0.9413793103448276,0.0,1041,2024-11-04 08:11:01,1,3
TX002259,0.03374416968496756,2023-10-24 17:28:18,Credit,Austin,M004,Online,0.1774193548387097,Doctor,0.19655172413793104,0.0,2210,2024-11-04 08:09:26,1,5
TX002260,9.90176407744222e-05,2023-07-26 17:29:24,Debit,Kansas City,M078,Branch,0.25806451612903225,Engineer,0.5586206896551724,0.0,2020,2024-11-04 08:10:09,1,2
TX002261,0.18962920499257369,2023-02-03 16:06:00,Debit,Fort Worth,M070,ATM,0.7258064516129032,Doctor,0.17586206896551726,0.0,1945,2024-11-04 08:10:23,0,0
TX002263,0.008103812179169816,2023-03-02 18:36:55,Debit,Oklahoma City,M018,Branch,0.8225806451612903,Doctor,0.0034482758620689655,0.75,1970,2024-11-04 08:12:06,1,6
TX002264,0.11590275425384995,2023-06-28 16:05:19,Debit,Detroit,M038,Online,0.33870967741935487,Doctor,0.2689655172413793,0.0,2456,2024-11-04 08:10:50,2,5
TX002265,0.3324803919013993,2023-03-09 18:04:32,Debit,Phoenix,M047,Branch,0.4838709677419355,Engineer,0.18620689655172412,0.0,1417,2024-11-04 08:11:49,0,0
TX002266,0.12557000286630013,2023-09-25 16:37:04,Debit,Omaha,M037,ATM,0.20967741935483875,Engineer,0.3379310344827586,0.0,489,2024-11-04 08:09:16,2,1
TX002267,0.08906376214920395,2023-09-28 16:33:08,Debit,New York,M058,Online,0.532258064516129,Retired,0.11034482758620691,0.0,1508,2024-11-04 08:11:02,2,0
TX002269,0.019485629413450764,2023-09-25 17:29:01,Credit,San Jose,M062,Online,0.14516129032258068,Student,0.34137931034482755,0.0,128,2024-11-04 08:11:02,1,5
TX002270,0.013294421137660578,2023-10-02 16:32:31,Debit,Memphis,M054,Online,0.8064516129032258,Retired,0.027586206896551724,0.0,1175,2024-11-04 08:06:40,1,0
TX002271,0.41146520051072255,2023-07-10 16:04:39,Debit,Jacksonville,M038,ATM,0.3548387096774194,Doctor,0.28965517241379307,0.0,2428,2024-11-04 08:07:32,0,1
TX002274,0.4204132683638638,2023-03-07 17:48:05,Debit,Seattle,M028,Online,0.11290322580645162,Student,0.0034482758620689655,0.0,1,2024-11-04 08:08:53,0,1
TX002276,0.25565312557000286,2023-06-01 18:04:35,Debit,Kansas City,M029,ATM,0.12903225806451613,Engineer,0.3586206896551724,0.0,2025,2024-11-04 08:09:41,0,1
TX002278,0.1620866664929515,2023-05-22 16:41:12,Debit,Atlanta,M045,Branch,0.5,Doctor,0.6482758620689656,0.0,13,2024-11-04 08:09:13,0,3
TX002279,0.044177502149725094,2023-04-10 16:52:51,Debit,San Diego,M020,ATM,0.532258064516129,Retired,0.13103448275862067,0.0,1216,2024-11-04 08:06:59,1,0
TX002280,0.1602470229564583,2023-04-12 17:54:47,Debit,Detroit,M085,Branch,0.7419354838709677,Doctor,0.18275862068965515,0.0,418,2024-11-04 08:10:03,0,0
TX002281,0.17375511374000052,2023-07-06 18:09:06,Debit,Fort Worth,M037,Online,0.29032258064516125,Engineer,0.2,0.0,2084,2024-11-04 08:08:44,0,5
TX002282,0.3072830080516976,2023-10-20 16:29:44,Debit,Jacksonville,M028,Branch,0.6129032258064516,Engineer,0.7000000000000001,0.5,2107,2024-11-04 08:12:03,0,6
TX002283,0.1937723115407666,2023-03-06 16:37:23,Debit,Houston,M032,Branch,0.7741935483870968,Doctor,0.18275862068965515,0.0,2378,2024-11-04 08:12:15,0,0
TX002284,0.26194856294134505,2023-09-18 17:13:32,Credit,Fresno,M001,Online,0.12903225806451613,Student,0.45172413793103444,0.0,102,2024-11-04 08:08:40,0,1
TX002285,0.05396461422206009,2023-09-27 16:39:38,Debit,Oklahoma City,M098,ATM,0.29032258064516125,Doctor,0.08275862068965517,0.0,1713,2024-11-04 08:11:54,1,5
TX002286,0.036047632696667276,2023-02-06 17:38:53,Debit,Las Vegas,M003,ATM,0.19354838709677424,Engineer,0.5241379310344828,0.0,2092,2024-11-04 08:08:31,1,2
TX002287,0.05739896292049926,2023-09-21 16:52:18,Credit,San Diego,M033,ATM,0.6129032258064516,Doctor,0.17931034482758618,0.0,2013,2024-11-04 08:08:33,1,0
TX002289,0.17497459415795918,2023-11-09 18:45:10,Debit,Colorado Springs,M043,Online,0.7258064516129032,Doctor,0.38275862068965516,0.75,2483,2024-11-04 08:08:51,0,6
TX002290,0.13108893347577977,2023-04-03 16:14:34,Debit,Mesa,M020,ATM,0.7096774193548387,Doctor,0.3172413793103448,0.0,2295,2024-11-04 08:10:15,2,4
TX002291,0.17396357193110457,2023-08-11 17:27:16,Debit,New York,M054,Branch,0.6612903225806451,Engineer,0.6551724137931035,0.0,1769,2024-11-04 08:10:28,0,3
TX002292,0.02719337102952289,2023-09-06 18:56:24,Debit,Raleigh,M046,Online,0.14516129032258068,Student,0.2655172413793103,0.0,1015,2024-11-04 08:09:31,1,5
TX002294,0.07353883836673007,2023-07-21 16:54:10,Debit,Denver,M026,Online,0.4516129032258065,Engineer,0.23103448275862065,0.0,391,2024-11-04 08:11:41,2,0
TX002295,0.11019099981759907,2023-11-13 16:58:19,Credit,Chicago,M064,Online,0.5161290322580645,Doctor,0.6724137931034483,0.0,2326,2024-11-04 08:07:08,2,3
TX002296,0.031862834510253533,2023-01-30 16:45:11,Debit,San Jose,M073,Branch,0.3709677419354839,Engineer,0.034482758620689655,0.25,1900,2024-11-04 08:08:27,1,5
TX002297,0.16049717278578315,2023-04-17 16:12:22,Debit,Las Vegas,M058,ATM,0.6774193548387097,Retired,0.044827586206896544,0.0,1145,2024-11-04 08:11:35,0,0
TX002298,0.05792531985303697,2023-12-27 17:18:17,Debit,Chicago,M079,Branch,0.04838709677419356,Student,0.5896551724137932,0.0,484,2024-11-04 08:10:44,2,2
TX002299,0.35189306094796363,2023-03-15 16:16:53,Debit,Charlotte,M065,ATM,0.6935483870967742,Retired,0.5137931034482759,0.0,779,2024-11-04 08:10:47,0,4
TX002302,0.15339917137869036,2023-09-28 18:53:02,Debit,Omaha,M046,Branch,0.6774193548387097,Retired,0.2206896551724138,0.0,1791,2024-11-04 08:07:33,2,0
TX002303,0.0553300153737916,2023-04-17 17:32:12,Credit,Phoenix,M063,ATM,0.5483870967741935,Engineer,0.5310344827586208,0.0,2106,2024-11-04 08:10:35,1,4
TX002304,0.1986919248508221,2023-11-20 16:42:12,Debit,Seattle,M052,Online,0.29032258064516125,Doctor,0.2379310344827586,0.0,1435,2024-11-04 08:11:07,0,1
